OrthoDB 12v0,OrthoDB 12v2,Human gene,Human paralogs,Total orthologs,Protein class
660555at2759,4344219at2759,LRCH3,25,274,scaffold/adaptor protein
660555at2759,4698748at2759,LRCH3,25,274,scaffold/adaptor protein
660555at2759,4808193at2759,LRCH3,25,274,scaffold/adaptor protein
660555at2759,2702402at2759,LRCH3,25,274,scaffold/adaptor protein
660555at2759,5015964at2759,LRCH3,25,274,scaffold/adaptor protein
660555at2759,762567at2759,LRCH3,25,274,scaffold/adaptor protein
660555at2759,4934647at2759,LRCH3,25,274,scaffold/adaptor protein
660555at2759,4946666at2759,LRCH3,25,274,scaffold/adaptor protein
660555at2759,4904283at2759,LRCH3,25,274,scaffold/adaptor protein
660555at2759,4618098at2759,LRCH3,25,274,scaffold/adaptor protein
660555at2759,4226661at2759,LRCH3,25,274,scaffold/adaptor protein
660555at2759,722760at2759,LRCH3,25,274,scaffold/adaptor protein
660555at2759,4531190at2759,LRCH3,25,274,scaffold/adaptor protein
660555at2759,4936266at2759,LRCH3,25,274,scaffold/adaptor protein
660555at2759,2748311at2759,LRCH3,25,274,scaffold/adaptor protein
660555at2759,5017213at2759,LRCH3,25,274,scaffold/adaptor protein
660555at2759,5015319at2759,LRCH3,25,274,scaffold/adaptor protein
660555at2759,3570689at2759,LRCH3,25,274,scaffold/adaptor protein
660555at2759,4810887at2759,LRCH3,25,274,scaffold/adaptor protein
660555at2759,1970082at2759,LRCH3,25,274,scaffold/adaptor protein
660555at2759,5018670at2759,LRCH3,25,274,scaffold/adaptor protein
660555at2759,4559582at2759,LRCH3,25,274,scaffold/adaptor protein
660555at2759,791475at2759,LRCH3,25,274,scaffold/adaptor protein
660555at2759,416973at2759,LRCH3,25,274,scaffold/adaptor protein
660555at2759,5022943at2759,LRCH3,25,274,scaffold/adaptor protein
660555at2759,2707101at2759,LRCH3,25,274,scaffold/adaptor protein
660555at2759,5014260at2759,LRCH3,25,274,scaffold/adaptor protein
660555at2759,2665724at2759,LRCH3,25,274,scaffold/adaptor protein
660555at2759,2708381at2759,LRCH3,25,274,scaffold/adaptor protein
660555at2759,3743852at2759,LRCH3,25,274,scaffold/adaptor protein
660555at2759,4613684at2759,LRCH3,25,274,scaffold/adaptor protein
660555at2759,4805005at2759,LRCH3,25,274,scaffold/adaptor protein
660555at2759,4931662at2759,LRCH3,25,274,scaffold/adaptor protein
660555at2759,195799at2759,LRCH3,25,274,scaffold/adaptor protein
660555at2759,4692820at2759,LRCH3,25,274,scaffold/adaptor protein
660555at2759,4884299at2759,LRCH3,25,274,scaffold/adaptor protein
660555at2759,57562at2759,LRCH3,25,274,scaffold/adaptor protein
660555at2759,4776760at2759,LRCH3,25,274,scaffold/adaptor protein
660555at2759,5018896at2759,LRCH3,25,274,scaffold/adaptor protein
660555at2759,4897611at2759,LRCH3,25,274,scaffold/adaptor protein
660555at2759,5019426at2759,LRCH3,25,274,scaffold/adaptor protein
660555at2759,5017697at2759,LRCH3,25,274,scaffold/adaptor protein
660555at2759,4668883at2759,LRCH3,25,274,scaffold/adaptor protein
660555at2759,5018008at2759,LRCH3,25,274,scaffold/adaptor protein
660555at2759,4762965at2759,LRCH3,25,274,scaffold/adaptor protein
660555at2759,4426128at2759,LRCH3,25,274,scaffold/adaptor protein
660555at2759,2692311at2759,LRCH3,25,274,scaffold/adaptor protein
660555at2759,4989224at2759,LRCH3,25,274,scaffold/adaptor protein
660555at2759,4411517at2759,LRCH3,25,274,scaffold/adaptor protein
660555at2759,4807944at2759,LRCH3,25,274,scaffold/adaptor protein
660555at2759,4300221at2759,LRCH3,25,274,scaffold/adaptor protein
660555at2759,4941740at2759,LRCH3,25,274,scaffold/adaptor protein
660555at2759,4818590at2759,LRCH3,25,274,scaffold/adaptor protein
660555at2759,5019104at2759,LRCH3,25,274,scaffold/adaptor protein
6780543at2759,4986835at2759,NOP56,2,81,RNA metabolism
6780543at2759,1320541at2759,NOP56,2,81,RNA metabolism
6780543at2759,2746498at2759,NOP56,2,81,RNA metabolism
6780543at2759,2496762at2759,NOP56,2,81,RNA metabolism
6780543at2759,110428at2759,NOP56,2,81,RNA metabolism
6780543at2759,1904164at2759,NOP56,2,81,RNA metabolism
6780543at2759,2495811at2759,NOP56,2,81,RNA metabolism
6780543at2759,384937at2759,NOP56,2,81,RNA metabolism
68056at2759,5016037at2759,RARS1,2,54,translational protein
68056at2759,4895071at2759,RARS1,2,54,translational protein
7851174at2759,535258at2759,ubc,8,134,protein modifying enzyme
7851174at2759,2391141at2759,ubc,8,134,protein modifying enzyme
7851174at2759,367260at2759,ubc,8,134,protein modifying enzyme
7851174at2759,5000442at2759,ubc,8,134,protein modifying enzyme
7851174at2759,540956at2759,ubc,8,134,protein modifying enzyme
7851174at2759,329263at2759,ubc,8,134,protein modifying enzyme
7851174at2759,4836919at2759,ubc,8,134,protein modifying enzyme
7875889at2759,104617at2759,ASC1,2,44,Unclassified
7875889at2759,753775at2759,ASC1,2,44,Unclassified
7875889at2759,4954737at2759,ASC1,2,44,Unclassified
8068875at2759,5018739at2759,RSP5,14,341,protein modifying enzyme
8068875at2759,2732624at2759,RSP5,14,341,protein modifying enzyme
8068875at2759,4875149at2759,RSP5,14,341,protein modifying enzyme
8068875at2759,5002796at2759,RSP5,14,341,protein modifying enzyme
8068875at2759,4924003at2759,RSP5,14,341,protein modifying enzyme
8068875at2759,4938349at2759,RSP5,14,341,protein modifying enzyme
8068875at2759,792622at2759,RSP5,14,341,protein modifying enzyme
8068875at2759,4889337at2759,RSP5,14,341,protein modifying enzyme
8068875at2759,4890204at2759,RSP5,14,341,protein modifying enzyme
8068875at2759,4999494at2759,RSP5,14,341,protein modifying enzyme
8068875at2759,806835at2759,RSP5,14,341,protein modifying enzyme
8068875at2759,537202at2759,RSP5,14,341,protein modifying enzyme
8068875at2759,4698932at2759,RSP5,14,341,protein modifying enzyme
8068875at2759,4454217at2759,RSP5,14,341,protein modifying enzyme
8068875at2759,2559159at2759,RSP5,14,341,protein modifying enzyme
8068875at2759,750594at2759,RSP5,14,341,protein modifying enzyme
8068875at2759,667189at2759,RSP5,14,341,protein modifying enzyme
8068875at2759,4756314at2759,RSP5,14,341,protein modifying enzyme
8068875at2759,4261414at2759,RSP5,14,341,protein modifying enzyme
8068875at2759,4945044at2759,RSP5,14,341,protein modifying enzyme
8068875at2759,4807515at2759,RSP5,14,341,protein modifying enzyme
8068875at2759,4807149at2759,RSP5,14,341,protein modifying enzyme
8068875at2759,794775at2759,RSP5,14,341,protein modifying enzyme
8068875at2759,748567at2759,RSP5,14,341,protein modifying enzyme
8068875at2759,4678777at2759,RSP5,14,341,protein modifying enzyme
8068875at2759,4805084at2759,RSP5,14,341,protein modifying enzyme
8068875at2759,529537at2759,RSP5,14,341,protein modifying enzyme
8068875at2759,5015432at2759,RSP5,14,341,protein modifying enzyme
8068875at2759,4676669at2759,RSP5,14,341,protein modifying enzyme
8068875at2759,4698591at2759,RSP5,14,341,protein modifying enzyme
8068875at2759,767898at2759,RSP5,14,341,protein modifying enzyme
8068875at2759,4940131at2759,RSP5,14,341,protein modifying enzyme
8068875at2759,4941935at2759,RSP5,14,341,protein modifying enzyme
8068875at2759,751397at2759,RSP5,14,341,protein modifying enzyme
8068875at2759,5017710at2759,RSP5,14,341,protein modifying enzyme
8068875at2759,4820789at2759,RSP5,14,341,protein modifying enzyme
8068875at2759,4979027at2759,RSP5,14,341,protein modifying enzyme
8068875at2759,4948607at2759,RSP5,14,341,protein modifying enzyme
8068875at2759,784068at2759,RSP5,14,341,protein modifying enzyme
8068875at2759,5018497at2759,RSP5,14,341,protein modifying enzyme
8068875at2759,5000720at2759,RSP5,14,341,protein modifying enzyme
8068875at2759,218735at2759,RSP5,14,341,protein modifying enzyme
8068875at2759,4807201at2759,RSP5,14,341,protein modifying enzyme
8068875at2759,4929102at2759,RSP5,14,341,protein modifying enzyme
8068875at2759,1137840at2759,RSP5,14,341,protein modifying enzyme
8068875at2759,4810707at2759,RSP5,14,341,protein modifying enzyme
8068875at2759,4235285at2759,RSP5,14,341,protein modifying enzyme
8068875at2759,4436555at2759,RSP5,14,341,protein modifying enzyme
8068875at2759,5017205at2759,RSP5,14,341,protein modifying enzyme
8068875at2759,806740at2759,RSP5,14,341,protein modifying enzyme
8068875at2759,760497at2759,RSP5,14,341,protein modifying enzyme
8068875at2759,4888256at2759,RSP5,14,341,protein modifying enzyme
8068875at2759,4776242at2759,RSP5,14,341,protein modifying enzyme
8068875at2759,4933950at2759,RSP5,14,341,protein modifying enzyme
8068875at2759,803449at2759,RSP5,14,341,protein modifying enzyme
8068875at2759,4935113at2759,RSP5,14,341,protein modifying enzyme
8068875at2759,5015324at2759,RSP5,14,341,protein modifying enzyme
8068875at2759,120948at2759,RSP5,14,341,protein modifying enzyme
8068875at2759,4281538at2759,RSP5,14,341,protein modifying enzyme
8068875at2759,4780403at2759,RSP5,14,341,protein modifying enzyme
8068875at2759,4960196at2759,RSP5,14,341,protein modifying enzyme
8068875at2759,537465at2759,RSP5,14,341,protein modifying enzyme
8068875at2759,4838732at2759,RSP5,14,341,protein modifying enzyme
8068875at2759,5018600at2759,RSP5,14,341,protein modifying enzyme
8068875at2759,4943017at2759,RSP5,14,341,protein modifying enzyme
8068875at2759,1897827at2759,RSP5,14,341,protein modifying enzyme
8068875at2759,4845360at2759,RSP5,14,341,protein modifying enzyme
8068875at2759,4813605at2759,RSP5,14,341,protein modifying enzyme
8068875at2759,4787589at2759,RSP5,14,341,protein modifying enzyme
8068875at2759,4773057at2759,RSP5,14,341,protein modifying enzyme
8068875at2759,4945934at2759,RSP5,14,341,protein modifying enzyme
8068875at2759,4754137at2759,RSP5,14,341,protein modifying enzyme
8068875at2759,538957at2759,RSP5,14,341,protein modifying enzyme
8068875at2759,4774598at2759,RSP5,14,341,protein modifying enzyme
8068875at2759,4763524at2759,RSP5,14,341,protein modifying enzyme
8068875at2759,4769459at2759,RSP5,14,341,protein modifying enzyme
8068875at2759,4958125at2759,RSP5,14,341,protein modifying enzyme
8068875at2759,5017361at2759,RSP5,14,341,protein modifying enzyme
844at2759,4589885at2759,MCM2,1,34,DNA metabolism
8962942at2759,5019875at2759,RBX1B,2,57,protein modifying enzyme
8962942at2759,4980569at2759,RBX1B,2,57,protein modifying enzyme
8962942at2759,766905at2759,RBX1B,2,57,protein modifying enzyme
8962942at2759,635569at2759,RBX1B,2,57,protein modifying enzyme
8962942at2759,4411505at2759,RBX1B,2,57,protein modifying enzyme
8962942at2759,620628at2759,RBX1B,2,57,protein modifying enzyme
8962942at2759,2688303at2759,RBX1B,2,57,protein modifying enzyme
8962942at2759,772302at2759,RBX1B,2,57,protein modifying enzyme
9332038at2759,4919501at2759,mbk,9,148,protein modifying enzyme
9332038at2759,4931568at2759,mbk,9,148,protein modifying enzyme
9332038at2759,3306029at2759,mbk,9,148,protein modifying enzyme
9332038at2759,226451at2759,mbk,9,148,protein modifying enzyme
9332038at2759,5006390at2759,mbk,9,148,protein modifying enzyme
9332038at2759,5019653at2759,mbk,9,148,protein modifying enzyme
9332038at2759,4987216at2759,mbk,9,148,protein modifying enzyme
9332038at2759,4843639at2759,mbk,9,148,protein modifying enzyme
9332038at2759,2240548at2759,mbk,9,148,protein modifying enzyme
9332038at2759,2866029at2759,mbk,9,148,protein modifying enzyme
9332038at2759,2591747at2759,mbk,9,148,protein modifying enzyme
9332038at2759,4700103at2759,mbk,9,148,protein modifying enzyme
9332038at2759,4811770at2759,mbk,9,148,protein modifying enzyme
9332038at2759,4922553at2759,mbk,9,148,protein modifying enzyme
9332038at2759,4233126at2759,mbk,9,148,protein modifying enzyme
9991317at2759,4691685at2759,GTF3C3,3,125,protein modifying enzyme
9991317at2759,3296321at2759,GTF3C3,3,125,protein modifying enzyme
9991317at2759,4779383at2759,GTF3C3,3,125,protein modifying enzyme
9991317at2759,5016125at2759,GTF3C3,3,125,protein modifying enzyme
9991317at2759,299246at2759,GTF3C3,3,125,protein modifying enzyme
9991317at2759,5000894at2759,GTF3C3,3,125,protein modifying enzyme
9991317at2759,4820747at2759,GTF3C3,3,125,protein modifying enzyme
9991317at2759,4692580at2759,GTF3C3,3,125,protein modifying enzyme
9991317at2759,4895882at2759,GTF3C3,3,125,protein modifying enzyme
9991317at2759,1217329at2759,GTF3C3,3,125,protein modifying enzyme
9991317at2759,2831756at2759,GTF3C3,3,125,protein modifying enzyme
9991317at2759,2735001at2759,GTF3C3,3,125,protein modifying enzyme
9991317at2759,2685147at2759,GTF3C3,3,125,protein modifying enzyme
9991317at2759,1670400at2759,GTF3C3,3,125,protein modifying enzyme
9991317at2759,4760863at2759,GTF3C3,3,125,protein modifying enzyme
9991317at2759,4750045at2759,GTF3C3,3,125,protein modifying enzyme
9991317at2759,642908at2759,GTF3C3,3,125,protein modifying enzyme
9991317at2759,3498518at2759,GTF3C3,3,125,protein modifying enzyme
9991317at2759,4817608at2759,GTF3C3,3,125,protein modifying enzyme
9991317at2759,4671648at2759,GTF3C3,3,125,protein modifying enzyme
9991317at2759,791393at2759,GTF3C3,3,125,protein modifying enzyme
9991317at2759,2550442at2759,GTF3C3,3,125,protein modifying enzyme
9991317at2759,4817560at2759,GTF3C3,3,125,protein modifying enzyme
9991317at2759,4937537at2759,GTF3C3,3,125,protein modifying enzyme
9991317at2759,4842181at2759,GTF3C3,3,125,protein modifying enzyme
9991317at2759,4810362at2759,GTF3C3,3,125,protein modifying enzyme
9991317at2759,4815585at2759,GTF3C3,3,125,protein modifying enzyme
9991317at2759,4693798at2759,GTF3C3,3,125,protein modifying enzyme
9991317at2759,807359at2759,GTF3C3,3,125,protein modifying enzyme
9991317at2759,620909at2759,GTF3C3,3,125,protein modifying enzyme
9991317at2759,4844353at2759,GTF3C3,3,125,protein modifying enzyme
9991317at2759,2711203at2759,GTF3C3,3,125,protein modifying enzyme
9991317at2759,4811119at2759,GTF3C3,3,125,protein modifying enzyme
9991317at2759,2437599at2759,GTF3C3,3,125,protein modifying enzyme
